,cpi,ridge,lasso,ada,gbr,rf,et,set,min,max,w_avg,w_avg_best
2010-02-01,,0.42318877676783595,0.817624624354973,0.7403778472878653,0.6387101250711041,0.6906745976303406,0.44711290922602226,day,0.42318877676783595,0.817624624354973,0.6168422052042499,0.5594625430112163
2010-02-02,,0.4034404307293942,0.8357300578639624,0.7445034596003319,0.6351589110647623,0.7046891054781234,0.4504878054354558,day,0.4034404307293942,0.8357300578639624,0.6188084013677989,0.5595307895481482
2010-02-03,,0.42330084251186006,0.848021532703751,0.7445034596003319,0.6532242591080916,0.7008588058594001,0.4691627453216965,day,0.42330084251186006,0.848021532703751,0.630656829196465,0.5765411912762581
2010-02-04,,0.40960732840076997,0.8582375574878292,0.9905461291284334,0.4768525984924027,0.7496674034838795,0.4965002939007349,day,0.40960732840076997,0.9905461291284334,0.6490059348523471,0.5839142325312049
2010-02-05,,0.6413321573332418,0.8675304443728544,1.062693760616762,0.6188901942146618,0.7909762025716641,0.5422766198537802,day,0.5422766198537802,1.062693760616762,0.7432773618340248,0.6829939800218681
2010-02-06,,0.5976862199297837,0.8509862887939108,0.9905461291284334,0.6568593570408587,0.7943951394839188,0.5023661066768015,day,0.5023661066768015,0.9905461291284334,0.7206324692300011,0.6493881620498402
2010-02-07,,0.5906796661129818,0.8513572555490061,0.9905461291284334,0.6598886178395544,0.7943951394839188,0.493205362530001,day,0.493205362530001,0.9905461291284334,0.7181882047127313,0.64408872343301
2010-02-08,,0.6241957727438061,0.8597975246165248,1.062693760616762,0.6944453991046451,0.7956819924670026,0.524744852268689,day,0.524744852268689,1.062693760616762,0.748336459907559,0.6687939442879859
2010-02-09,,0.4930994531154673,0.8442409490331966,0.9905461291284334,0.6717949214457938,0.7543083207604683,0.5150037049721276,day,0.4930994531154673,0.9905461291284334,0.69836319894323,0.6146115375594273
2010-02-10,,0.3912365404854947,0.8728122742768876,1.062693760616762,0.6388768332133616,0.76448571605631,0.5305576332178561,day,0.3912365404854947,1.062693760616762,0.6932008597521986,0.5932419373570325
2010-02-11,,0.4617676782580391,0.8722540799393195,1.062693760616762,0.634243401584694,0.7565375288136211,0.4812276348274354,day,0.4617676782580391,1.062693760616762,0.6961297363330352,0.6018274326226453
2010-02-12,,0.3809969177119399,0.8524944430267158,0.7740003629219672,0.634243401584694,0.7438148770437826,0.5388319017813337,day,0.3809969177119399,0.8524944430267158,0.6428207038156866,0.5857081756640222
2010-02-13,,0.6903335044504342,0.8358066014039407,0.7445034596003319,0.6196838874498665,0.7345162673483503,0.5472553269625132,day,0.5472553269625132,0.8358066014039407,0.6934388581367528,0.6914465710965567
2010-02-14,,0.693904828864313,0.8360215035795866,0.7445034596003319,0.6196838874498665,0.7345162673483503,0.5412953240240107,day,0.5412953240240107,0.8360215035795866,0.6931028850182408,0.6908403726340747
2010-02-15,,0.8290200696689785,0.8466759955154517,0.6855096529570615,0.6845147860864015,0.6747205411320967,0.5386782699855988,day,0.5386782699855988,0.8466759955154517,0.714551183920996,0.7408359705386235
2010-02-16,,0.8122920898234884,0.8828073995822234,0.6855096529570615,0.705215275924277,0.6479300784539648,0.5240315332532177,day,0.5240315332532177,0.8828073995822234,0.7149421742629056,0.7420064467542797
2010-02-17,,0.9162908744619949,0.8797495982975585,0.6855096529570615,0.6845147860864015,0.6572594502705761,0.5222255314749688,day,0.5222255314749688,0.9162908744619949,0.732168655007592,0.7768868855917983
2010-02-18,,0.8706112409391169,0.8832461162866894,0.6855096529570615,0.7003509762939797,0.6487467891344868,0.5283359108600555,day,0.5283359108600555,0.8832461162866894,0.7264443075464055,0.7639883080719648
2010-02-19,,0.7552634559800357,0.8878373118564129,0.6855096529570615,0.6957598508427537,0.6630349498277576,0.5601400095298882,day,0.5601400095298882,0.8878373118564129,0.7117500818873977,0.735334300618594
2010-02-20,,0.6986318656525072,0.8617080873032372,0.6855096529570615,0.697530837466329,0.6630349498277576,0.5440499863057112,day,0.5440499863057112,0.8617080873032372,0.6934299366498907,0.7017592732194348
2010-02-21,,0.6973590177690681,0.8616778371506113,0.6855096529570615,0.697530837466329,0.6630349498277576,0.5440499863057112,day,0.5440499863057112,0.8616778371506113,0.6931771479017433,0.7013031648523772
2010-02-22,,0.5119572521994744,0.8501761476507506,0.6855096529570615,0.7329854689120885,0.6724990808194199,0.5360109248348742,day,0.5119572521994744,0.8501761476507506,0.6606821987612849,0.6299537240412295
2010-02-23,,0.4389890367344491,0.8367060245950091,0.6855096529570615,0.6777024587634929,0.6721852500884894,0.5298650639654625,day,0.4389890367344491,0.8367060245950091,0.6339323607618161,0.5979937201675782
2010-02-24,,0.47252169730467974,0.8339932791713713,0.7445034596003319,0.7917033638480222,0.7116726185644153,0.5774823817015783,day,0.47252169730467974,0.8339932791713713,0.681103852330432,0.6242721956623982
2010-02-25,,0.5096419633938449,0.8373358836941289,0.7740003629219672,0.8044306991857922,0.7512816982367952,0.5889910644826102,day,0.5096419633938449,0.8373358836941289,0.7027730557337996,0.6420990572067657
2010-02-26,,0.5429004597603035,0.8053018121055402,0.7445034596003319,0.7581074588516393,0.7527654579732096,0.5392273786360373,day,0.5392273786360373,0.8053018121055402,0.6828327690552798,0.6272198045002023
2010-02-27,,0.683455873783239,0.8285381475042533,0.7445034596003319,0.7664905578361363,0.7566764545134759,0.5539411827234564,day,0.5539411827234564,0.8285381475042533,0.7188720761607114,0.6888299326369117
2010-02-28,0.3123807612172236,0.6838561690422154,0.8297637536230011,0.7445034596003319,0.7777356225924885,0.7566764545134759,0.5539411827234564,day,0.5539411827234564,0.8297637536230011,0.7210007064570269,0.6893696567742518
2010-02-28,0.3123807612172236,0.5540419872171425,0.8532694580843767,0.7740003629219672,0.6082357821005091,0.7328274127553103,0.4885459239373503,validation,0.4885459239373503,0.8532694580843767,0.6618495435624734,0.6303594309630351
2010-03-01,,0.8524151441218826,0.992486184618738,0.6855096529570615,0.8496059928829146,0.7217237125620707,0.5793085062194365,day,0.5793085062194365,0.992486184618738,0.785936931916855,0.809698283335002
2010-03-02,,0.7820599404452491,0.982059939508495,0.6855096529570615,0.8229887474411448,0.6585171643289909,0.5930192730542467,day,0.5930192730542467,0.982059939508495,0.7599576301396159,0.7860707182284543
2010-03-03,,0.7219516436112188,0.9813188827419403,0.6855096529570615,0.838824937648723,0.6497087124866819,0.5992068376123627,day,0.5992068376123627,0.9813188827419403,0.7506381529667197,0.7667576503211944
2010-03-04,,0.6651827537150665,0.982208983130441,0.6855096529570615,0.8229887474411448,0.7047170332626435,0.6037500237597836,day,0.6037500237597836,0.982208983130441,0.7454507260910317,0.7486148679539258
2010-03-05,,0.702087103878172,0.981851667050659,0.6855096529570615,0.8229887474411448,0.6586119078567392,0.6161352051067969,day,0.6161352051067969,0.981851667050659,0.7485384786084581,0.7654439353451433
2010-03-06,,0.7167100962899471,0.9812525450151481,0.6855096529570615,0.8104767515284188,0.6586119078567392,0.5956033046423789,day,0.5956033046423789,0.9812525450151481,0.7455543266722038,0.7637324943415966
2010-03-07,,0.7175291404534452,0.9811431782130327,0.6855096529570615,0.8104767515284188,0.6586119078567392,0.5956033046423789,day,0.5956033046423789,0.9811431782130327,0.7456937219272547,0.7639840060984404
2010-03-08,,0.8383330033145344,0.987560068633909,0.6855096529570615,0.8199322524505328,0.6761354520233978,0.5938519209611566,day,0.5938519209611566,0.987560068633909,0.7739216466289947,0.8078613317976105
2010-03-09,,0.7685059352825436,0.9952621389120169,0.6855096529570615,0.9414618636160346,0.6761354520233978,0.5880602005453537,day,0.5880602005453537,0.9952621389120169,0.7804782009342152,0.7840164723102426
2010-03-10,,0.73239380153889,0.9954484242598829,0.6855096529570615,0.782271661167591,0.6761354520233978,0.5895502086099904,day,0.5895502086099904,0.9954484242598829,0.7478629103585197,0.7718986139729843
2010-03-11,,0.9628867545503672,0.9854138650313753,0.6855096529570615,0.7539234750472867,0.6826314414191434,0.5956605879950773,day,0.5956605879950773,0.9854138650313753,0.7882001366773554,0.8514147404458913
2010-03-12,,1.0127248097767834,1.014747503029486,0.6855096529570615,0.8131798237089699,0.6964066414757087,0.636827517576643,day,0.636827517576643,1.014747503029486,0.822068618203788,0.891765631189364
2010-03-13,,0.8767979270405433,1.02048197883675,0.6855096529570615,0.8251165327973833,0.6925959980396921,0.6547907237652063,day,0.6547907237652063,1.02048197883675,0.8013399380249844,0.8517912031254005
2010-03-14,,0.8703763966794522,1.0197409220701954,0.6855096529570615,0.8251165327973833,0.7014044498820009,0.6547907237652063,day,0.6547907237652063,1.0197409220701954,0.801150389694723,0.8492983776613443
2010-03-15,,0.7569656875730404,1.031332700653012,0.6855096529570615,0.7825228661075916,0.7014044498820009,0.6365779775598474,day,0.6365779775598474,1.031332700653012,0.7710116773539587,0.8074222319491245
2010-03-16,,0.69506115893142,1.0473211856430131,0.6855096529570615,0.793767930863944,0.7014044498820009,0.6730566169074368,day,0.6730566169074368,1.0473211856430131,0.7702413929770437,0.8027314256631911
2010-03-17,,0.9446315575940614,1.0505546557988694,0.6855096529570615,0.8780980797734909,0.7106301152130097,0.6525280365934288,day,0.6525280365934288,1.0505546557988694,0.8306064483242528,0.8846407591155175
2010-03-18,,0.7297708395047064,1.0222688940991809,0.6855096529570615,0.8482413362807543,0.6964066414757087,0.6595852479407841,day,0.6595852479407841,1.0222688940991809,0.7782317063284799,0.8023781376000101
2010-03-19,,0.8402798413534098,1.025772547783597,0.6855096529570615,0.9942045125625674,0.7412295406784342,0.6595852479407843,day,0.6595852479407843,1.025772547783597,0.8301504981611009,0.8422634822336489
2010-03-20,,0.6473533029414704,1.0148288672039802,0.6855096529570615,0.9864859808575711,0.7494716151467888,0.6825437015144042,day,0.6473533029414704,1.0148288672039802,0.7946631796394537,0.7784867260267397
2010-03-21,,0.6399805345552942,1.0142810332500778,0.6855096529570615,0.9864859808575711,0.7542059227818468,0.6825437015144042,day,0.6399805345552942,1.0142810332500778,0.7937723398011416,0.7757233684770402
2010-03-22,,0.6625593764008708,1.0233411132047614,0.6855096529570615,0.9650663086685873,0.7932805443594989,0.6765836985759017,day,0.6625593764008708,1.0233411132047614,0.8005303067211427,0.7846634069066881
2010-03-23,,0.6520688210526249,1.0117972611361448,0.6855096529570615,0.9711583903124974,0.7725610812264524,0.676754436917993,day,0.6520688210526249,1.0117972611361448,0.7946248164397032,0.777278986762493
2010-03-24,,0.6110151266726516,0.9426556797898797,0.6855096529570615,0.7808747762291592,0.7913445690453472,0.7014795691515825,day,0.6110151266726516,0.9426556797898797,0.7501781082943515,0.7483545670477293
2010-03-25,,0.5498794028589757,0.9418991584422707,0.6855096529570615,0.8414752770528271,0.7698692112979599,0.6690034467955668,day,0.5498794028589757,0.9418991584422707,0.7392918248407264,0.7161669513189284
2010-03-26,,0.5770635394626855,0.9394478105205484,0.6855096529570615,0.9479557201966219,0.7698692112979599,0.6788897987363576,day,0.5770635394626855,0.9479557201966219,0.7632276756703049,0.7280973363612065
2010-03-27,,0.7353169721509878,0.9394870766512415,0.6855096529570615,0.9350756509074907,0.7836782456054321,0.6691317267947106,day,0.6691317267947106,0.9394870766512415,0.7920082824449518,0.7804354518345206
2010-03-28,,0.7359821976561807,0.9395263427819351,0.6855096529570615,0.9350756509074907,0.7836782456054321,0.6688106120060351,day,0.6688106120060351,0.9395263427819351,0.792087052127706,0.7805775764806449
2010-03-29,,0.6799665955917109,0.9446349789710529,0.6855096529570615,0.8735708294175599,0.7836782456054321,0.6544600714132656,day,0.6544600714132656,0.9446349789710529,0.7695456564137216,0.7579606681976858
2010-03-30,,0.6378620060482811,0.9640629489252377,0.6855096529570615,0.9377225442475696,0.7886849220260409,0.6751478113692682,day,0.6378620060482811,0.9640629489252377,0.7796974199156699,0.7562233747184232
2010-03-31,0.6855096529570615,0.760989398008733,1.315098714273926,1.254277459214781,1.0357830575200524,0.8116049873289483,0.7321060668204272,day,0.7321060668204272,1.315098714273926,0.9803235591901057,0.9322099583224062
2010-04-01,,0.6690016287987928,1.3161417931346882,1.254277459214781,1.0739097725809434,0.7801957298873946,0.796423430104785,day,0.6690016287987928,1.3161417931346882,0.9761234122282484,0.9211089692766158
2010-04-02,,0.5062860278289363,1.300320713854029,1.254277459214781,1.0820010610642394,0.8285433454689332,0.7906431787307957,day,0.5062860278289363,1.300320713854029,0.9484717913483128,0.8570364017571898
2010-04-03,,0.5886068137663192,1.3100073625204662,1.254277459214781,1.1017465913546707,0.8321405112782687,0.7888879697122161,day,0.5886068137663192,1.3100073625204662,0.9696014288430878,0.8884861171737456
2010-04-04,,0.5928847733337728,1.3104104730248114,1.254277459214781,1.1017465913546707,0.8321405112782687,0.7888879697122161,day,0.5928847733337728,1.3104104730248114,0.9705054772938279,0.8901172976184049
2010-04-05,,0.5851476293474573,1.3396623792664384,1.254277459214781,1.1168761960490348,0.8265873768268726,0.86458786623026,day,0.5851476293474573,1.3396623792664384,0.9895693121628796,0.9214289660141405
2010-04-06,,0.745027899885232,1.3497506353514295,1.254277459214781,1.1168761960490348,0.8126189990317484,0.8640273940696969,day,0.745027899885232,1.3497506353514295,1.0204665828737232,0.9805878685606457
2010-04-07,,0.7269763805931104,1.3639533148673495,1.254277459214781,1.1126580186656174,0.8126189990317484,0.8639502088966675,day,0.7269763805931104,1.3639533148673495,1.018823975465248,0.9788623430728035
2010-04-08,,0.7455313344968526,1.3884383914245335,1.254277459214781,1.255708399013103,0.8363301514195827,0.864269365688558,day,0.7455313344968526,1.3884383914245335,1.053390919272988,0.9934496897983863
2010-04-09,,0.8065022732092708,1.3437763133026341,1.254277459214781,1.123679418257302,0.8185175997389257,0.9189131609097355,day,0.8065022732092708,1.3437763133026341,1.0430796026043463,1.0179513036717247
2010-04-10,,0.7285398980556521,1.3432058780970793,1.254277459214781,1.0524356890480886,0.8221147655482611,0.898048355439387,day,0.7285398980556521,1.3432058780970793,1.0129823255788393,0.9836817709219079
2010-04-11,,0.7333823064059541,1.3530750326517444,1.254277459214781,1.0524356890480886,0.8221147655482611,0.8870875817598259,day,0.7333823064059541,1.3530750326517444,1.0137402194486103,0.9850492437144179
2010-04-12,,0.8192143324295169,1.36992608095116,1.254277459214781,1.0524356890480886,0.8235242761595344,0.9188184891561038,day,0.8192143324295169,1.36992608095116,1.0393421221868069,1.0308987515760666
2010-04-13,,0.7153353444869004,1.3688948836538972,1.254277459214781,1.0633471163590358,0.8185175997389257,0.9012185615034981,day,0.7153353444869004,1.3688948836538972,1.016913003706792,0.9884492260035421
2010-04-14,,0.49127244096806066,1.3797567408930953,1.254277459214781,1.1670557514661102,0.8235242761595344,0.9311115674967252,day,0.49127244096806066,1.3797567408930953,0.9982479097998778,0.923105597666847
2010-04-15,,0.4868187568324336,1.3799037284756492,1.254277459214781,1.1143894533105592,0.8225869744539074,0.9524419846892513,day,0.4868187568324336,1.3799037284756492,0.992538644685762,0.9284933392306551
2010-04-16,,0.4786262694660617,1.372464133212092,1.2691537814384812,1.1143894533105592,0.8157247790757043,0.9127482672541979,day,0.4786262694660617,1.372464133212092,0.9837546876839571,0.9103542444223569
2010-04-17,,0.49969693884805233,1.3508535756654219,1.254277459214781,1.1452132298732103,0.8171815362959953,0.9028284974849994,day,0.49969693884805233,1.3508535756654219,0.9851812029470615,0.9074898559033536
2010-04-18,,0.506157409133206,1.3510114418306318,1.2691537814384812,1.1452132298732103,0.8171815362959953,0.9028284974849994,day,0.506157409133206,1.3510114418306318,0.9886629678896219,0.909806291290969
2010-04-19,,0.5904382793187208,1.366890265517597,1.2691537814384812,1.098707264089259,0.8103193409177922,0.8536526798277186,day,0.5904382793187208,1.366890265517597,0.990594364354365,0.928618491855618
2010-04-20,,0.6730740990087032,1.3568463546150817,1.254277459214781,1.1141227498215414,0.8199948207158165,0.8934560564835751,day,0.6730740990087032,1.3568463546150817,1.013594091345047,0.9671950524105345
2010-04-21,,0.6595886606801655,1.3650227286979835,1.254277459214781,1.1141227498215414,0.8352758400332023,0.9276126544430043,day,0.6595886606801655,1.3650227286979835,1.0206432580663263,0.9761826344254028
2010-04-22,,0.738796886589757,1.349984483721168,1.254277459214781,1.1141227498215414,0.8209273266216206,0.9319120053374053,day,0.738796886589757,1.349984483721168,1.032147284799319,1.0004430023184923
2010-04-23,,0.6450508876329679,1.3401315685991224,1.254277459214781,1.120386970971517,0.8051207749119831,0.8992521148532829,day,0.6450508876329679,1.3401315685991224,1.0051757364717648,0.9537988060890102
2010-04-24,,0.6225768580912465,1.3567409461971116,1.254277459214781,1.121514568691683,0.813093700022227,0.8903725059614164,day,0.6225768580912465,1.3567409461971116,1.0034787411871544,0.9484590957095899
2010-04-25,,0.6366050339879812,1.3575007757401987,1.254277459214781,1.121514568691683,0.813093700022227,0.8903725059614164,day,0.6366050339879812,1.3575007757401987,1.0063417667159757,0.9536248711183644
2010-04-26,,0.7397754345645224,1.3469272653406934,1.254277459214781,1.1469717356051543,0.8109802939493059,0.9125403242370617,day,0.7397754345645224,1.3469272653406934,1.0323098051831694,0.9935222903722254
2010-04-27,,0.6410607262672694,1.3408580279939812,1.2691537814384812,1.1469717356051543,0.8141653683697282,0.9254355891302954,day,0.6410607262672694,1.3408580279939812,1.0169738390023244,0.961108050024688
2010-04-28,,0.7108854508782834,1.3533308504361257,1.2943202540486254,1.1469717356051543,0.8023170517575786,0.8545155937596718,day,0.7108854508782834,1.3533308504361257,1.02219176882493,0.9667069943022903
2010-04-29,,0.6218281888909103,1.366650120395167,1.2943202540486254,1.1719139185231096,0.7975027766005581,0.9295496030762866,day,0.6218281888909103,1.366650120395167,1.0241539161214632,0.964101092834466
2010-04-30,1.2155739958892964,1.0472070796440165,1.8044321700476378,1.3343630488824698,1.5343719537030236,1.119513098122956,1.1503315567421175,day,1.0472070796440165,1.8044321700476378,1.3339274876164575,1.3273261911235295
2010-04-30,1.2155739958892964,0.7816425326007268,1.3545984547519803,1.254277459214781,1.1141227498215414,0.8052496368328894,0.8958236384682813,validation,0.7816425326007268,1.3545984547519803,1.0327129796855417,1.0052918220100515
2010-05-01,,1.2185125670696646,1.7900099568578016,1.3343630488824698,1.5002556141908703,1.1299007641472074,1.1468205763289554,day,1.1299007641472074,1.7900099568578016,1.3598345976746238,1.3815489430632977
2010-05-02,,1.2243135735219068,1.7900179684030313,1.3343630488824698,1.5002556141908703,1.1299007641472074,1.1114719579217338,day,1.1114719579217338,1.7900179684030313,1.35462465182461,1.3721486041972561
2010-05-03,,1.292193019604972,1.7748764514495907,1.3426708743473625,1.5532661441137594,1.1584936092389915,1.1326578781807577,day,1.1326578781807577,1.7748764514495907,1.382599966774074,1.3978670374502369
2010-05-04,,1.2739553070927099,1.775471563079416,1.3847062863896031,1.4854553047959336,1.2786000518520744,1.2806547598551306,day,1.2739553070927099,1.775471563079416,1.4171341696068864,1.4395500662452811
2010-05-05,,1.1526218458875186,1.7742252400580456,1.3847062863896031,1.510912471709405,1.3320943839054258,1.322506190345677,day,1.1526218458875186,1.7742252400580456,1.4122186810597241,1.4101460027108714
2010-05-06,,1.261334210793779,1.7905100284761901,1.3847062863896031,1.4849176567369082,1.3279284678302155,1.2989057772940682,day,1.261334210793779,1.7905100284761901,1.4272586517779728,1.4459306913368013
2010-05-07,,1.2020973736426188,1.770434350652227,1.3847062863896031,1.4680998161117844,1.286337509652221,1.2980301355136412,day,1.2020973736426188,1.770434350652227,1.4036009747749687,1.4183374115332477
2010-05-08,,1.2327965826172238,1.7812876331248224,1.3847062863896031,1.4776456869296188,1.3077400264451426,1.2835968242170546,day,1.2327965826172238,1.7812876331248224,1.4133875837454184,1.42796726817565
2010-05-09,,1.2362788490327001,1.781511162422625,1.3847062863896031,1.4776456869296188,1.3087818224204526,1.274832899715128,day,1.2362788490327001,1.781511162422625,1.4126740619325795,1.4264254734555633
2010-05-10,,1.3688781537684114,1.818572731731742,1.352328509950614,1.5031028538430902,1.2973956012573713,1.24875384220783,day,1.24875384220783,1.818572731731742,1.4382734649718236,1.4765532502217802
2010-05-11,,1.1415061455765665,1.8007711377797582,1.352328509950614,1.5036405019021155,1.3124851529051855,1.3071455243528747,day,1.1415061455765665,1.8007711377797582,1.40347816835075,1.4099295233981168
2010-05-12,,1.1510274044539308,1.7810192522924089,1.352328509950614,1.5915580090139747,1.2830723341372283,1.3054104058632672,day,1.1510274044539308,1.7810192522924089,1.4117729810306514,1.406269750024153
2010-05-13,,1.2876169867771203,1.7625414249310294,1.3847062863896031,1.4145961878800732,1.3299183065278295,1.3442682448491952,day,1.2876169867771203,1.7625414249310294,1.424277024284676,1.4607078436363863
2010-05-14,,1.2319446058597232,1.7617000017270643,1.3847062863896031,1.407950019929139,1.3916437193620148,1.4165859162114303,day,1.2319446058597232,1.7617000017270643,1.4335471807324154,1.4643130903769364
2010-05-15,,1.1641614127616116,1.7459699390065864,1.3847062863896031,1.407950019929139,1.4263537592274884,1.4617958894131535,day,1.1641614127616116,1.7459699390065864,1.4303395875218152,1.4500502125459602
2010-05-16,,1.1487165571496045,1.745836749265647,1.3847062863896031,1.407950019929139,1.4263537592274884,1.4617958894131535,day,1.1487165571496045,1.745836749265647,1.4273144628811594,1.4445919606652617
2010-05-17,,1.2673432570428407,1.7456877829601387,1.3847062863896031,1.4382396554678276,1.4170241964207966,1.475422739334694,day,1.2673432570428407,1.7456877829601387,1.4564466304881454,1.4905418925015368
2010-05-18,,0.9934295528574384,1.7005594065072929,1.3847062863896031,1.2562216225485328,1.4385122448686853,1.5041571218538012,day,0.9934295528574384,1.7005594065072929,1.3735197808368533,1.3891007609011512
