,cpi,ridge,lasso,ada,gbr,rf,et,set,min,max,w_avg,w_avg_best
2014-12-25,,5.213161038416057,4.387927853382651,4.490902747442367,5.026770869191622,4.860588995202874,5.002114936600477,day,4.387927853382651,5.213161038416057,4.897881627211664,5.102205399328425
2014-12-26,,5.115766971500741,4.3743677289079805,4.490902747442367,5.108394503947755,4.829630210259064,5.038533829868316,day,4.3743677289079805,5.115766971500741,4.885612764604202,5.0908912023911705
2014-12-27,,5.129924683677147,4.362143737145031,4.469245026403743,5.1663732805813,4.822088540799134,5.002259560022627,day,4.362143737145031,5.1663732805813,4.8868546381640625,5.101379490168546
2014-12-28,,5.127909240088509,4.362498418316084,4.469245026403743,5.1663732805813,4.822088540799134,5.002259560022627,day,4.362498418316084,5.1663732805813,4.886345161315816,5.100484523453958
2014-12-29,,5.17338696145401,4.370522785403698,4.469245026403743,5.045014872078452,4.842672150763081,4.9944114140782485,day,4.370522785403698,5.17338696145401,4.881226842213306,5.086969230058703
2014-12-30,,5.212944744495559,4.3532042156160236,4.387477222320064,5.024675447896837,4.729351232594751,4.987148368068975,day,4.3532042156160236,5.212944744495559,4.862455716667307,5.097116439003661
2014-12-31,5.194247643713879,5.418685102773892,5.058761091880013,5.06520900051907,5.8070826008023735,5.238973676217766,5.211811753829706,day,5.058761091880013,5.8070826008023735,5.32793637812824,5.457575028351826
2015-01-01,,5.417502009603383,5.058841576968234,5.06520900051907,5.8070826008023735,5.238973676217766,5.225013906244826,day,5.058841576968234,5.8070826008023735,5.330071446272724,5.460976087850667
2015-01-02,,5.52124196615182,5.084743277089908,5.06520900051907,5.8262122695946434,5.275649208779358,5.235487280118084,day,5.06520900051907,5.8262122695946434,5.371406579991124,5.515102886469863
2015-01-03,,5.535234655662906,5.082484308975065,5.06520900051907,5.837728747527789,5.252614803681641,5.21692895914739,day,5.06520900051907,5.837728747527789,5.370918443581627,5.518774470649679
2015-01-04,,5.535827125923315,5.082886394623307,5.06520900051907,5.837728747527789,5.2862460714862305,5.204548474225532,day,5.06520900051907,5.837728747527789,5.3724402988451745,5.515355512373461
2015-01-05,,5.536848254902323,5.08385166970466,5.06520900051907,5.841953091907847,5.316247790955192,5.236736812061097,day,5.06520900051907,5.841953091907847,5.382730270235367,5.526474152140546
2015-01-06,,5.105732095203096,5.073583826007714,5.06520900051907,5.666333837827225,5.2214502144367545,5.1400105465568675,day,5.06520900051907,5.666333837827225,5.20528456470685,5.260863713047402
2015-01-07,,5.190758969946166,5.09233743688921,5.0558083332889705,5.645000790644256,5.226885638081761,5.160440994824464,day,5.0558083332889705,5.645000790644256,5.231192341088698,5.2991810345022055
2015-01-08,,4.9126629262794195,5.101181222061914,5.0558083332889705,5.625498021357292,5.331104397523898,5.122296246735818,day,4.9126629262794195,5.625498021357292,5.1562342089486055,5.159304506675318
2015-01-09,,4.823713680428245,5.086915296882479,5.014728943093498,5.619312194315005,5.23439853671748,5.1241176134118,day,4.823713680428245,5.619312194315005,5.113260592740508,5.118748612724765
2015-01-10,,4.962101621732285,5.085613753757386,5.014728943093498,5.589246954934131,5.175352672500771,5.102358699179297,day,4.962101621732285,5.589246954934131,5.136236935673299,5.16595612177765
2015-01-11,,4.969812883111404,5.086436006493955,5.014728943093498,5.589246954934131,5.185081422451934,5.102358699179297,day,4.969812883111404,5.589246954934131,5.139531438366667,5.169380341785942
2015-01-12,,5.101902007884562,5.105417434638966,4.982399027983713,5.608963994905323,5.131380741793796,5.111191850394354,day,4.982399027983713,5.608963994905323,5.173701327758081,5.235759758579716
2015-01-13,,5.085092996992809,5.096696492194514,4.982399027983713,5.689865506110011,5.186057253050435,5.089083060959287,day,4.982399027983713,5.689865506110011,5.18263508977932,5.242636455069917
2015-01-14,,5.274981621080862,5.119821246468397,4.982399027983713,5.683630626260284,5.154712760617714,5.134780029559881,day,4.982399027983713,5.683630626260284,5.24263615090935,5.3389360058262385
2015-01-15,,5.194973186335771,5.118953450684336,4.982399027983713,5.567337508071659,5.2111448695555005,5.136074003197991,day,4.982399027983713,5.567337508071659,5.207836115864198,5.273726529719887
2015-01-16,,5.160458844039381,5.124832066391588,5.014991627123747,5.54287947636931,5.19994069745856,5.193660525095628,day,5.014991627123747,5.54287947636931,5.208840992079759,5.269203602545998
2015-01-17,,5.250620842713953,5.128987571861714,5.014991627123747,5.649904100739556,5.162100679513811,5.142855606684732,day,5.014991627123747,5.649904100739556,5.238213524138028,5.321800635097192
2015-01-18,,5.250056146581082,5.128736465858026,5.014991627123747,5.649904100739556,5.209959716185017,5.142855606684732,day,5.014991627123747,5.649904100739556,5.243146204630422,5.321549879260796
2015-01-19,,5.092463402056637,5.10239050899116,4.982399027983713,5.763272358978315,5.175606078327888,5.186353468203281,day,4.982399027983713,5.763272358978315,5.214269703084268,5.293816725472707
2015-01-20,,5.015664733186719,5.106458880862062,4.982399027983713,5.673615558975548,5.073132831128892,5.1640279904087985,day,4.982399027983713,5.673615558975548,5.163947114638048,5.229894466740337
2015-01-21,,5.1461003350842764,5.0861072096376185,5.023606238481667,5.612454397400378,5.20589675930927,5.214373161122681,day,5.023606238481667,5.612454397400378,5.216295628845471,5.286975506448035
2015-01-22,,5.131297044998844,5.094787964826874,4.982399027983713,5.612296041848927,5.156255602213551,5.216489812798273,day,4.982399027983713,5.612296041848927,5.203129401393529,5.280990606292776
2015-01-23,,5.140744934737627,5.107417408853621,4.982399027983713,5.697734214194406,5.224181675093522,5.157405293958829,day,4.982399027983713,5.697734214194406,5.217601858489553,5.289702842658343
2015-01-24,,5.253540518771052,5.12175690851212,5.06520900051907,5.64965173075742,5.1426032185362605,5.230620995652536,day,5.06520900051907,5.64965173075742,5.258674403976451,5.349133955640825
2015-01-25,,5.256949797524175,5.122062328610189,5.06520900051907,5.64965173075742,5.1426032185362605,5.230620995652536,day,5.06520900051907,5.64965173075742,5.259662332668078,5.350647861076828
2015-01-26,,5.2664038935790565,5.117031850475242,5.023606238481667,5.706674061107757,5.138609965515588,5.275559272608802,day,5.023606238481667,5.706674061107757,5.273333933295975,5.382953418410133
2015-01-27,,5.239532975690937,5.112817108154896,5.023606238481667,5.534713327879139,5.1205018694658095,5.241083942868675,day,5.023606238481667,5.534713327879139,5.2291910450026,5.316309635705466
2015-01-28,,5.360274098050191,5.130095393623156,4.982399027983713,5.4720520729024225,5.222332518290843,5.231631332692209,day,4.982399027983713,5.4720520729024225,5.258786906541956,5.350913666961801
2015-01-29,,5.430932391634197,5.149694071031601,4.982399027983713,5.478350667669882,5.191437816577028,5.290646545971198,day,4.982399027983713,5.478350667669882,5.289779614378809,5.401469783385435
2015-01-30,,5.519809100656564,5.173014814545801,5.014991627123747,5.408530229743741,5.226216620269649,5.244334560542535,day,5.014991627123747,5.519809100656564,5.305733532665825,5.4091111081630014
2015-01-31,5.93673024218071,5.234435030005024,5.108751958028403,5.014991627123747,5.71495954900523,5.199058488412225,5.195477694546192,validation,5.014991627123747,5.71495954900523,5.255139939104559,5.3470827661885725
2015-01-31,5.93673024218071,5.584250869612657,5.205356753204772,4.982399027983713,5.381083788592995,5.234245657637549,5.206335700179222,day,4.982399027983713,5.584250869612657,5.313269072962165,5.419329669398526
2015-02-01,,5.839013692581789,5.862969032014752,5.023606238481667,5.427717146746148,5.500169369921793,5.448191819748847,day,5.023606238481667,5.862969032014752,5.561753369115968,5.616444530790152
2015-02-02,,5.825395878661866,5.857432583398273,5.023606238481667,5.353129792536569,5.419373831489135,5.443718943299391,day,5.023606238481667,5.857432583398273,5.53568249493576,5.589783534613635
2015-02-03,,5.808008695048146,5.876190149497605,5.023606238481667,5.3412139308516196,5.39393796291594,5.339708150526496,day,5.023606238481667,5.876190149497605,5.50950945725458,5.548048397686812
2015-02-04,,5.7982753055262695,5.884299194485831,5.023606238481667,5.46775510457696,5.432548924283356,5.4090955729722445,day,5.023606238481667,5.884299194485831,5.545390672991642,5.597078297515874
2015-02-05,,5.950896364782957,5.859655280508713,5.014991627123747,5.346689537553467,5.421600834290986,5.3838160176856835,day,5.014991627123747,5.950896364782957,5.557753782448341,5.626031962446903
2015-02-06,,5.862814284195264,5.859628608716138,5.014991627123747,5.317599985946741,5.4413577936438,5.3893368562365165,day,5.014991627123747,5.862814284195264,5.531769269567702,5.581039900004438
2015-02-07,,5.875675536383854,5.85638252667085,4.982399027983713,5.19546769187649,5.442032496317214,5.365979716476248,day,4.982399027983713,5.875675536383854,5.506689571636282,5.548228550123779
2015-02-08,,5.877216078138526,5.856689422671604,4.982399027983713,5.19546769187649,5.442032496317214,5.365979716476248,day,4.982399027983713,5.877216078138526,5.5071595080731806,5.5489126345608915
2015-02-09,,5.759325476199324,5.844744815569031,4.982399027983713,5.211188744150356,5.424746558095205,5.472504845442286,day,4.982399027983713,5.844744815569031,5.493276292747659,5.532308636600535
2015-02-10,,5.717759013112239,5.8550591435465655,5.014991627123747,5.369548595404756,5.4642234956599784,5.429529041217363,day,5.014991627123747,5.8550591435465655,5.509209049926388,5.542011610485396
2015-02-11,,5.738670688948007,5.850033253404748,5.014991627123747,5.492917181498004,5.5066275727184,5.465978086567053,day,5.014991627123747,5.850033253404748,5.54553510883073,5.594033237455266
2015-02-12,,5.713903313129825,5.867103754373073,4.982399027983713,5.494826817162467,5.508635212291716,5.460130021646615,day,4.982399027983713,5.867103754373073,5.536271890299118,5.581789629937388
2015-02-13,,5.8554913131529585,5.856009742231937,5.014991627123747,5.492890461080027,5.502682926378727,5.446988632291915,day,5.014991627123747,5.856009742231937,5.574808310356031,5.640253444948968
2015-02-14,,5.659192009249132,5.836098311143951,5.014991627123747,5.494327057076766,5.51149003006151,5.454670392423754,day,5.014991627123747,5.836098311143951,5.520202998398007,5.555741890454625
2015-02-15,,5.657888378576112,5.835931457099887,5.014991627123747,5.494327057076766,5.5001025909888925,5.454670392423754,day,5.014991627123747,5.835931457099887,5.51859901505117,5.555163007439964
2015-02-16,,5.656584747903091,5.835764603055824,5.014991627123747,5.494327057076766,5.5001025909888925,5.454670392423754,day,5.014991627123747,5.835764603055824,5.518214279712709,5.554584124425303
2015-02-17,,5.650629604362983,5.8353779951454,5.014991627123747,5.494327057076766,5.5001025909888925,5.454670392423754,day,5.014991627123747,5.8353779951454,5.516509078312779,5.551939716375861
2015-02-18,,5.397576200024151,5.820405619308572,5.014991627123747,5.367324445773655,5.589588207069031,5.352422786101811,day,5.014991627123747,5.820405619308572,5.414339417299978,5.37632600890938
2015-02-19,,5.448794125521016,5.813553071089256,5.023606238481667,5.462020706699119,5.560565691208101,5.38903033143837,day,5.023606238481667,5.813553071089256,5.447680405667182,5.4344395095135996
2015-02-20,,5.258070946154608,5.780935007261302,5.023606238481667,5.344671450194274,5.518180187304286,5.222553761586869,day,5.023606238481667,5.780935007261302,5.335847428267792,5.269897410734978
2015-02-21,,5.002819819996744,5.763855331175446,5.023606238481667,5.3407203903867,5.541973081012523,5.2839860548905255,day,5.002819819996744,5.763855331175446,5.276006630405809,5.173800926090142
2015-02-22,,5.001001959438021,5.763879683961395,5.023606238481667,5.340617271184607,5.541973081012523,5.277677742250965,day,5.001001959438021,5.763879683961395,5.27431769288126,5.17109089814137
2015-02-23,,5.067410442968761,5.7669048884964855,5.023606238481667,5.309114553759165,5.535525510912022,5.246620363718181,day,5.023606238481667,5.7669048884964855,5.281609573937776,5.183198533257404
2015-02-24,,4.937446450584121,5.7385971065389505,5.0558083332889705,5.296642787044832,5.492529802068562,5.259753151316902,day,4.937446450584121,5.7385971065389505,5.241609487165709,5.126168802614369
2015-02-25,,4.856026596318801,5.738580770911498,5.023606238481667,5.633359997312992,5.4579762069294375,5.221354957431958,day,4.856026596318801,5.738580770911498,5.258401640086346,5.1656483023530715
2015-02-26,,4.790692256977487,5.7163135891658765,4.868860197587348,5.07857572171602,5.407718194099505,5.195545918736707,day,4.790692256977487,5.7163135891658765,5.117449961913212,4.985527582724219
2015-02-27,,4.884598129934489,5.702969320625806,4.829760772824428,4.814420907231671,5.307336657400562,5.060977588276063,day,4.814420907231671,5.702969320625806,5.058192941850642,4.918911187602827
2015-02-28,5.493044624438981,4.890156258470692,5.696233173289242,4.829760772824428,4.816780547484122,5.390059461304763,5.141424081700308,day,4.816780547484122,5.696233173289242,5.082974667232787,4.945914735706414
2015-03-01,,4.772445733366951,5.303142498641312,4.727408319672658,4.770147189330968,5.124900943267981,4.9366702884968365,day,4.727408319672658,5.303142498641312,4.90841345015921,4.820693063386546
2015-03-02,,4.963445778783716,5.309329626880519,4.727408319672658,4.797648080162292,5.061005751483103,4.889000870060844,day,4.727408319672658,5.309329626880519,4.950984765560969,4.898440279792107
2015-03-03,,4.582447790623115,5.25925585480833,4.667216529035742,4.85119621947034,5.006696471888768,4.872758139443303,day,4.582447790623115,5.25925585480833,4.8303985851787345,4.738269954698047
2015-03-04,,4.9628883109221835,5.270634426953584,4.667216529035742,4.792907945830677,4.93936083426379,4.809491065270471,day,4.667216529035742,5.270634426953584,4.909108764646371,4.873320426852162
2015-03-05,,4.862663527288486,5.2760196663043,4.667216529035742,4.796236952128995,4.985572236097372,4.891649011346851,day,4.667216529035742,5.2760196663043,4.9028105048471184,4.854110217754041
2015-03-06,,4.951210150491322,5.294595892110938,4.727408319672658,4.703193736196295,4.9671387641204525,4.843643163486578,day,4.703193736196295,5.294595892110938,4.911815838938922,4.855097224541844
2015-03-07,,5.1022727765387,5.313667929915564,4.667216529035742,4.8263870544296905,4.8657038466772375,4.910975608197318,day,4.667216529035742,5.313667929915564,4.970120512346772,4.974052598280269
2015-03-08,,5.103955846639995,5.313626524898069,4.667216529035742,4.8263870544296905,4.875993297153287,4.936776129917802,day,4.667216529035742,5.313626524898069,4.976474864010414,4.982473238120425
2015-03-09,,5.162883227127985,5.326344945716411,4.982399027983713,5.00343605359902,4.943355275525327,4.942953715308269,day,4.942953715308269,5.326344945716411,5.072244377092216,5.056251389586846
